養う,やしなう,"to support; to maintain; to provide for / to bring up; to raise; to rear; to feed / to adopt (a child) / to cultivate (a habit, a quality, etc.); to develop; to build up; to foster / to recuperate (from injury, illness, etc.)"
浴室,よくしつ,bathroom
絡む,からむ,to entangle; to entwine / to pick a quarrel; to find fault / to be involved with; to be influenced by; to develop a connection with
落下,らっか,fall; drop; descent; coming down
酪農,らくのう,dairy farming
乱す,みだす,to throw out of order; to disarrange; to disturb
乱れる,みだれる,"to be disordered; to be disarranged; to be disarrayed; to be disheveled; to be dishevelled / to be discomposed; to be upset; to get confused; to be disturbed / to lapse into chaos (due to war, etc.)"
履歴,りれき,personal history; background; career / log; record / hysteresis
理性,りせい,reason; reasoning power; (one's) sense
裏返し,うらがえし,inside out; upside down / flip side; opposite; contrary; reverse
率いる,ひきいる,to lead; to spearhead (a group); to command (troops)
立ち寄る,たちよる,to stop by; to drop in for a short visit
略語,りゃくご,abbreviation; acronym
両立,りょうりつ,compatibility; coexistence; standing together
良識,りょうしき,good sense
良質,りょうしつ,good quality; fine quality; superior quality; high quality
臨む,のぞむ,"to look out on; to overlook; to front onto / to face (a situation, crisis, etc.); to meet (e.g. death); to be confronted by / to deal with (an issue) / to attend (e.g. a function); to appear (e.g. in court); to be present at; to take part in"
類推,るいすい,analogy / analogical reasoning; analogical inference / analogy
冷やかす,ひやかす,to banter; to make fun of; to jeer at / to cool; to refrigerate / to window-shop; to look at without buying
冷酷,れいこく,cruelty; coldheartedness; relentless; ruthless
冷蔵,れいぞう,cold storage; refrigeration
冷淡,れいたん,cool; indifferent; apathetic; half-hearted / cold; cold-hearted; heartless; unkind
励ます,はげます,to encourage; to cheer; to raise (the voice)
励む,はげむ,to strive; to endeavour; to endeavor; to make an effort; to be zealous
練る,ねる,"to knead; to thicken into a paste (stirring over a flame) / to polish (a plan, etc.); to refine; to elaborate; to work out / to train; to drill; to exercise / to gloss (silk); to soften; to degum / to tan (leather) / to temper (steel) / to walk in procession; to parade; to march"
連なる,つらなる,to extend; to stretch out; to stand in a row / to attend; to participate in / to enrol; to enroll; to join / to have a connection; to be related; to be linked
連ねる,つらねる,"to line up; to put in a row / to add (to a group); to accept (as a member of an organization, etc.); to join (e.g. a list) / to link; to put together; to string together (e.g. compliments); to enumerate / to take along with; to bring with"
労力,ろうりょく,labour; labor; effort; toil; trouble
浪費,ろうひ,waste; extravagance
老いる,おいる,to age; to grow old
和やか,なごやか,mild; calm; gentle; quiet; congenial; amicable; amiable; friendly; genial; harmonious; peaceful
和らげる,やわらげる,to soften; to moderate; to relieve
賄う,まかなう,"to supply (goods, money, etc.); to cover (costs); to pay; to finance; to maintain (e.g. a family) / to give board; to provide meals"
腕前,うでまえ,ability; skill; facility
炒める,いためる,to fry; to saute; to stir-fry
しわ,皺,wrinkle; crease / ripple
蕾,つぼみ,(flower) bud / promising young person; budding beauty
愛想,あいそう,amiability; friendliness; affability; sociability / fondness (of someone); affection; liking / compliments; civilities; courtesies; flattery / hospitality; special treatment; entertainment / bill (at a restaurant); check
音色,ねいろ,tone color; tone colour; tone quality; timbre
寄贈,きぞう,donation; presentation; gift
偽物,にせもの,spurious article; forgery; counterfeit; imitation; sham
行き違い,いきちがい,"crossing without meeting (e.g. letters in the post, people on the road); going astray / difference of opinion; misunderstanding; estrangement; disagreement"
三味線,しゃみせん,shamisen; samisen; three-stringed Japanese lute
重複,ちょうふく,duplication; repetition; overlapping; redundancy; restoration
重宝,ちょうほう,convenient; useful; handy; helpful / priceless treasure / valuing highly; prizing
手のひら,てのひら,palm (of one's hand)
人目,ひとめ,public gaze; public notice; attention
打ち込む,うちこむ,"to drive in (e.g. nail, stake); to hammer in / to hit (a ball, etc.); to drive; to smash / to fire into (e.g. a crowd); to launch (e.g. missiles); to lob (e.g. grenades) / to input (data); to enter / to devote oneself to; to go heart and soul into; to throw oneself into; to go head over heels for / to practice hitting (baseball, tennis, etc.) / to hit (an opponent in kendo, boxing, etc.); to get a blow in / to invade one's opponent's territory (in the game of go); to place a stone in an opponent's formation / to pour (concrete, etc.) into a form"
伝言,でんごん,verbal message; word (from someone)
乏しい,とぼしい,meagre; meager; scarce; limited; destitute; hard up; lacking; scanty; poor
埋まる,うまる,"to be buried; to be covered; to be surrounded / to overflow; to be crowded; to be filled / to be repaid (e.g. debt); to be replenished / to be filled (e.g. vacancy, schedule)"
万人,ばんにん,all people; everybody / ten thousand people
万能,ばんのう,all-purpose; utility; universal / all-powerful; almighty; omnipotent; all-round (e.g. athlete)
融通,ゆうずう,lending (money); finance; loan / adaptability; versatility; flexibility; accommodation
落ち葉,おちば,fallen leaves; leaf litter; falling leaves / leaf fall; dropping leaves; defoliation / deciduous
言い訳,いいわけ,excuse / explanation
戦,いくさ,war; battle; campaign; fight / troops; forces
打ち消し,うちけし,negation; denial; negative
生む,うむ,to give birth; to bear (child); to lay (eggs) / to produce; to yield; to give rise to; to deliver
襟,えり,collar; lapel; neckband; neck / nape of the neck; scruff of the neck
温和,おんわ,gentle; mild; moderate
賭け,かけ,bet; wager; stake; gamble
片思い,かたおもい,unrequited love
傍ら,かたわら,side; edge; beside; besides; nearby / while (doing); in addition to; at the same time
花壇,かだん,flower bed
完璧,かんぺき,perfect; complete; flawless
効き目,ききめ,effect; virtue; efficacy; impression / one's dominant eye
傷つく,きずつく,to be wounded; to get injured / to get hurt feelings / to get damaged; to get chipped; to get scratched
気まぐれ,きまぐれ,whim; caprice; whimsy; fickle; moody; uneven temper
元素,げんそ,chemical element
執着,しゅうちゃく,attachment; adhesion; tenacity; fixation; obsession
種々,しゅじゅ,variety
損なう,そこなう,to harm; to hurt; to injure; to damage; to spoil; to mar / to fail to ...; to miss one's opportunity to ...
備わる,そなわる,to be furnished with; to be provided with; to be equipped with / to be possessed of; to be endowed with; to be gifted with / to be among; to be one of
断つ,たつ,to sever; to cut off / to suppress; to eradicate; to exterminate / to abstain (from); to give up
たとえ,仮令,even if; no matter (what); if; though; although; supposing; supposing that; -ever
つまむ,摘む,"to pinch; to hold (between one's fingers); to pick up (with chopsticks, tweezers, etc.) / to pick up and eat; to snack on / to pick out (the main point); to summarize; to sum up / to bewitch; to possess; to fascinate"
徹する,てっする,to penetrate; to sink in / to devote oneself (to); to do intently and exclusively / to do throughout (e.g. the night)
手引き,てびき,guidance; lead; acting as guide / guide; primer; guidebook; handbook; manual / influence; connections; introduction; good offices
尊い,たっとい,precious; valuable; priceless; noble; exalted; sacred
貴ぶ,たっとぶ,to value; to prize; to esteem; to respect
途切れる,とぎれる,to break off; to come to an end; to be interrupted; to be cut short; to pause
研ぐ,とぐ,to sharpen; to hone; to whet; to grind / to wash (rice) / to scour; to polish; to burnish
留める,とどめる,"to stop; to stay (e.g. the night); to cease; to put an end to / to contain; to keep (in position, in place); to limit / to record (e.g. a fact); to retain"
とりあえず,取り敢えず,first of all; at once; right away / for now; for the time being
とりわけ,取り分け,especially; above all / inter alia; among others
担う,になう,"to carry on shoulder; to shoulder (gun) / to bear (burden, responsibility, etc.)"
飲み込む,のみこむ,to gulp down; to swallow deeply / to understand; to take in; to catch on to; to learn; to digest / to engulf; to swallow up / to be filled with (people); to be crowded / to hold back from saying something; to swallow (one's words)
華々しい,はなばなしい,brilliant; splendid; glorious; magnificent; spectacular
暴露,ばくろ,disclosure; exposure; revelation
引き上げる,ひきあげる,to pull up; to drag up; to lift up / to increase; to raise (e.g. taxes) / to withdraw; to leave; to pull out; to retire / to promote (someone to a higher position) / to return home / to expedite the schedule
引き下げる,ひきさげる,to pull down; to lower; to reduce; to withdraw
左利き,ひだりきき,left-handedness; left-hander / drinker; wine lover
日焼け,ひやけ,sunburn; suntan; tan / becoming discolored from the sun (e.g. paper); yellowing
滅びる,ほろびる,to go to ruin; to go under; to fall; to be destroyed; to die out; to become extinct; to perish
